000400060,030000790,586000034,300605409,000000000,609708003,460000981,091000040,050001000
005894300,304000060,100200050,000460090,007000100,060021000,080005009,050000602,006372500
000000400,103008000,900106053,800060740,050701020,097040001,480603005,000900104,009000000
004680000,050074008,008000030,080000320,000805000,097000010,020000700,300710060,000026400
400000800,001005760,089107000,500698000,000304000,000572006,000206370,062700900,007000001
060040203,000001000,700000401,105007960,000902000,093600507,307000005,000700000,906030010
709500080,054007000,060200100,007900500,600000003,001003800,002006040,000100690,080009302
000030016,004000700,000108230,487600002,000509000,500002371,042305000,005000600,860020000
051080023,006007000,000200105,800000000,010403090,000000004,605008000,000300700,370050940
600081700,470000008,010257000,800002100,004803600,007100002,000514070,500000049,006930001
903020000,000007089,760080400,050600007,000513000,600002030,006030094,410800000,000050706
600103500,000007009,090080143,000000705,000719000,806000000,237060010,400900000,001302006
570230000,020400070,400570023,000050708,000607000,706040000,840025006,050004030,000016045
060803000,801250000,030006070,700000080,102000305,050000002,090600050,000032809,000905010
060008005,250300006,000200070,009002000,010070090,000800200,080007000,600004053,900600040
002060000,700008130,040003090,538000060,000000000,090000523,070600080,021700006,000030200
100700094,200100800,009040000,000600200,301408509,002005000,000050400,005001003,930004001
160709008,005001000,008000015,009030000,420605083,000090700,510000800,000800500,900502036
000704000,000006509,600000103,103070600,705603902,006020307,401000005,307800000,000507000
000069370,100007809,900000004,000042100,010090040,008370000,400000005,603700002,029610000
070015000,040007000,300200087,100002065,002000300,980500004,790001008,000700030,000390050
096340008,020001090,000007000,008000000,013906450,000000800,000200000,060700010,800019560
041007800,000009000,000005210,930502000,008000600,000806027,097400000,000700000,002900750
000000060,200035008,090406100,710000900,320000047,004000021,001803050,800640009,060000000
001060000,500790000,709300060,203000087,106208903,890000402,020007106,000086005,000020800
090063500,000400800,080201000,070000160,200000009,065000020,000109030,006007000,009380010
502000001,089070000,310006000,024800030,800709006,070004280,000600094,000040860,400000502
003080502,100000000,500100009,010060400,904307106,006040020,200003007,000000008,409050300
000080174,000200009,706091000,400500000,210000087,000008001,000160203,300009000,654070000
010703000,900500000,037069004,004090008,000806000,800070200,200980460,000001005,000604030
006009000,100500009,005010030,030090080,004701300,070050020,080040600,300002005,000900800
040009600,020001007,006700100,760000980,000000000,095000063,008007200,200800090,001500070
083070002,607040000,000300040,040097008,006108300,500630070,010006000,000080906,800010720
400180053,030000600,500007020,800360007,003000200,700098006,040700002,001000060,970025001
004010600,000009000,789000040,075040001,030000020,900020760,090000587,000800000,001050200
001000690,040100002,700050000,004902038,000000000,590607400,000090007,400003050,087000200
035080900,000100008,700000020,070010005,002050700,900030060,060000002,300007000,004020510
002904503,030050400,050100200,000527008,000000000,900341000,008009070,003010090,704805100
080040016,003000000,009130000,740009060,200000008,090800024,000086400,000000600,970020080
075040200,002000058,800200000,020080005,006403700,900060030,000007009,230000800,001020560
004309010,000508009,005010080,096057000,300000002,000830690,050080200,400701000,030605100
200000000,005009008,869007000,901000070,020501060,080000405,000400183,100800200,000000006
801064500,200000008,000200130,006040900,100000003,009030200,015008000,600000002,002710406
020001057,000500000,000300128,900070800,006000300,008060005,387009000,000005000,450800060
000000000,036210050,180400209,250060008,060000090,800040026,907005043,040097180,000000000
600002000,751490000,000180000,070040001,100803009,800020040,000078000,000019387,000600002
300050008,005000307,080032160,000607004,000010000,800305000,058240030,402000500,600070009
126040000,000079008,080030000,750000003,008000600,400000087,000020010,500460000,000090745
008500000,000067309,700000120,006000040,001020500,090000800,074000008,802730000,000006400
690200000,000000409,005098100,700003600,000050000,009100003,007910800,304000000,000004051
604370000,005009001,090060230,000240000,002000900,000018000,078050060,400600500,000093702
000026000,000000240,600007019,070850600,015000370,006073020,860100002,042000000,000690000
005000001,023009070,609710000,700090000,001607800,000080002,000063205,010800430,500000100
501000903,000006000,600080100,400008250,306104809,095600001,002060008,000700000,903000705
090000006,020075098,600008300,407000083,000000000,350000607,006100004,530280060,700000030
000090502,100000009,009200007,004780090,030000050,060052300,300006400,200000008,806070000
000020000,003000060,708005400,600901705,002030800,805602004,007100208,020000900,000040000
706300000,100409000,390070600,080000400,050030020,002000030,007050096,000103002,000006503
000010730,023076000,000800026,430000500,217000468,009000072,580009000,000720680,072050000
008100500,020000306,000020010,003708050,080090070,090305800,070080000,506000040,001007200
005000009,018003000,070160008,040800061,020040080,890007040,100054090,000900370,900000800
700002530,100009078,050080100,000000051,030901080,890000000,002090010,680700003,017800005
630009000,080400370,070300000,450108600,000000000,009204057,000002030,021007060,000900025
000045701,400002000,098010302,009000064,200000008,850000100,905080270,000400005,703250000
090000070,100208059,070400160,009740030,000000000,080016500,032007010,750904006,040000020
001000609,000000400,080006035,300260500,002907800,008034001,240100050,003000000,805000700
005003418,000004000,000900506,003000094,102060307,640000100,304005000,000700000,781200900
050094018,003500470,000070006,210030900,000000000,008010035,900040000,034001700,860920040
000916002,200000047,000700300,420000005,005000800,100000096,001007000,640000003,900263000
020004000,300097008,000500462,030750000,010000040,000021070,672005000,400870005,000900020
000020000,804501230,100003000,050100968,430080052,698002010,000300005,012805406,000040000
003260501,205000000,600108000,036704000,000030000,000602140,000503006,000000708,509076300
000007000,000500417,580010090,800690172,000000000,159073008,030060081,718002000,000800000
000000435,134500009,000008006,000005810,000201000,081900000,500400000,800002543,946000000
000000840,400100706,009040130,000600070,001802500,050003000,084020900,206007004,093000000
390000200,102000090,000010405,500080640,400592003,087040001,209070000,030000902,006000074
006001078,005009002,000003140,084060000,007000800,000090410,079500000,400900600,860300700
012000000,400007309,009050100,000200003,030546090,600003000,008090200,504800001,000000650
084000000,020560780,000270340,072000000,000386000,000000430,068042000,031057090,000000560
500001003,103009070,009700020,090400000,005608200,000002010,030007600,010900702,800100009
600010408,070003000,401207300,100700040,004000800,050004001,005608103,000500080,802090005
045009108,020500049,000060300,000400010,008030500,060002000,001040000,470006030,806700450
000090064,305106200,700040008,000002040,002010300,060400000,600020007,004801603,870030000
060000820,040108070,800000004,000430906,000000000,708015000,200000001,010804090,075000040
000040600,015306000,068000230,000900083,300708006,680005000,046000120,000604890,007050000
000300700,000500204,145009008,800006070,001000900,090800002,700400625,208007000,003005000
900800070,006002059,370000000,003410000,000905000,000023100,000000084,790500600,050001002
002030008,000001206,480200070,000010825,000090000,518070000,040005067,603100000,700060500
020000000,500042070,100089005,000004180,200000007,039600000,300470001,060850003,000000040
020650003,130000006,000300000,008160200,400000007,006092300,000004000,500000078,900035040
008630004,000050070,006010008,049000700,001000400,003000260,800040300,010060000,600075800
015003000,037100450,000405030,800000003,021000640,900000005,090307000,043002870,000800390
040800090,000070040,900050230,000002801,012000470,604900000,097030004,020080000,060005010
370600000,042300008,000000013,001907300,050000080,004502700,480000000,200001940,000005037
507000080,004090006,000400300,000200130,210000098,058007000,001006000,300040500,070000801
080370000,200004000,400006005,840001093,020000070,690200014,100400008,000800002,000025030
005000400,100070390,000109002,010490007,200000005,800035020,300806000,061020003,002000700
150000007,000000480,090700150,002047010,004060700,010230800,021006040,043000000,800000021
805003040,100060050,060400007,000608510,400902003,058301000,300004060,040090001,090800405
805901006,073000000,100300000,300000850,020000030,068000002,000004007,000000480,700508901
000000301,130000500,508109070,040002000,002498600,000300020,020801703,001000096,407000000
400002000,127400000,300000054,010030000,035040710,000090040,870000005,000003187,000500002
000004300,020680007,400007610,090001700,207000509,005700060,084900005,500062040,002400000
040100007,103500890,600000000,506000400,001604700,004000302,000000008,078006504,400008070
000004000,004600031,300012500,050026940,001000200,042930080,006570008,510003600,000800000
000020006,006000080,800046100,090714003,020000090,700269010,002430001,010000300,900050000
508000030,000009087,609800100,000403870,000090000,096201000,002007501,140600000,060000308
051720300,030000090,600040105,020006000,000297000,000500030,302060001,080000060,006073480
207900000,030008069,000104028,009012000,700000006,000490200,560809000,470300080,000001604
100900003,820070609,000050000,090205000,004000800,000601030,000010000,701060048,900004005
570000120,003080006,000009005,050390200,000801000,007054060,100400000,700060800,086000043
040700600,130098000,200000040,602100500,400000007,008005406,020000004,000820039,009001050
021003850,000500100,300000000,050201007,070908040,200607080,000000008,007002000,089700530
005000063,200001000,009030010,840006000,020705080,000800027,010070600,000900001,950000300
908000207,000500340,030080006,240100000,000306000,000007031,300010090,012005000,805000103
200090070,500010600,009300040,720000000,004000900,000000016,090008700,003040008,060020003
500703009,023000500,000008030,000000451,010604080,497000000,070200000,006000710,900807003
032001000,100789000,890000060,020830000,001000900,000015020,070000094,000598003,000600510
050000006,100397008,000026001,080000010,002040500,090000020,800160000,400935002,600000090
009040603,043007500,800090004,000629037,000000000,790413000,900070002,001900750,605080300
200000003,000270089,009300200,060001070,420080015,010400060,001003500,350064000,800000006
400100000,723090040,010040003,100064300,000809000,009320008,900070030,070030689,000008002
580400600,000027090,000500030,000000065,308902701,410000000,030006000,090740000,001009072
000730008,032050070,000006000,340120800,006000500,005047023,000300000,070080930,800072000
070000080,000702030,100005070,700090840,200000006,098030001,030800002,040903000,050000060
520009006,004136000,000000090,080300700,300000005,001005040,010000000,000451900,800600021
200400006,000178009,080060100,000000062,600090008,970000000,005020030,700984000,800005004
005000010,012005009,467009005,040030007,500701002,700050060,100600423,600500970,070000100
000009000,150000360,000000092,000098750,003106400,076240000,630000000,027000081,000500000
000937000,030200400,059410200,020000807,000000000,908000010,005074680,001002040,000593000
010080000,300270400,089006007,000000500,020908030,003000000,600300280,008015003,000040070
000060190,020008005,000150000,359070602,060439080,704020913,000094000,500600020,097080000
004072098,000604030,070100004,007000020,003000400,050000100,200003070,030807000,790420500
500007096,000180000,700006100,050240018,100000009,860051030,008300002,000062000,420800003
000905002,006007000,908601300,705060019,009000200,820070506,002706908,000800700,600503000
240700000,030000700,000401250,080007006,001623800,700800010,097104000,003000060,000002087
100706082,200000090,580300000,007000060,020605040,090000200,000008017,040000009,810907006
050096100,100450700,000003000,406000500,302000807,008000406,000100000,004032005,001640070
140060300,035001000,000000007,000050089,420000076,950040000,800000000,000700820,004020035
078000006,429060005,000040010,005302001,000000000,600107500,080070000,500010687,700000950
000000200,000040900,050097100,076004010,024000790,080200460,002680070,003020000,009000000
438010600,100500000,500300000,090078006,010000080,700450030,000004008,000003009,003060421
009010050,020070008,007300241,706200000,300080009,000006402,275003900,600040020,090020700
600002900,205090000,009006025,000000702,300819004,406000000,960300200,000070409,001900007
002090000,001000203,480007000,760204009,014000830,300708024,000900086,605000300,000060900
260300000,040020060,009004001,082017003,004000600,900430210,700800400,020070090,000003075
006000040,239504000,000060308,000700060,405000807,070002000,803070000,000403589,050000100
307400020,000703400,000200017,000060190,200000005,093040000,710009000,008601000,060004501
706009000,005200008,400030000,003176800,041000960,008492300,000060009,800001500,000500703
500048020,100300080,090010304,008002000,000000000,000500700,602050040,050003001,030890005
500008030,104005000,009300006,000002007,013000960,800600000,600003200,000500801,040800003
407300500,020000080,580067000,070001000,002408900,000200030,000710098,050000020,001004703
057900403,008040000,000050009,040000807,100406005,705000010,600020000,000030700,804007290
040600100,007400009,080512040,000020010,208000903,030060000,070251030,300006400,001004020
000050003,050620070,006009020,204800009,100090006,900006502,010900200,080031060,600040000
054000091,100400000,079050200,040235000,010090070,000671020,001040580,000002003,780000940
007080001,024300000,000170045,003000008,005896400,700000500,530018000,000003950,900040100
007000006,230005900,090240000,504790003,000000000,900036502,000068030,006900087,800000600
005097000,032400000,080003000,028004710,000020000,057600380,000500070,000006540,000940100
000000803,000050004,630004150,000800070,004309500,080006000,021700098,500020000,908000000
040030070,300000100,019007020,000089004,032000590,800370000,050700940,001000007,070040010
108000970,204000008,070058200,000230000,302000607,000061000,003890020,400000309,021000706
100470020,000510080,080030000,740000000,310020067,000000013,000040030,060081000,090062004
009700000,000005670,760004109,007000510,302000906,095000400,506400092,071900000,000006700
000601834,000900000,003052000,074000002,108000406,200000350,000710900,000006000,691508000
020010003,104000580,805300600,050029000,200070008,000430050,007003106,041000905,600050030
700034500,000000600,600205040,083500196,000000000,967008250,030802007,009000000,004760005
001050600,200140009,008000045,800006702,000000000,704900003,180000500,500091007,009070200
002600010,000300047,800000350,109020003,043000790,600030501,061000005,320001000,080007100
000069241,040003000,000100800,020000016,600050004,470000020,007001000,000300090,368590000
846000000,100005089,000100200,960001500,000709000,002500014,001007000,430600001,000000392
502000004,006050309,130200078,050062000,000905000,000180050,960007045,307010900,400000701
010020703,039508200,000030080,047900000,001000600,000005340,020050000,006301850,908070030
859600007,000000096,007000100,900050000,014706850,000040009,001000200,340000000,700001634
004700500,005000060,780600030,010400300,050821090,007005010,070009025,040000900,008002600
000000000,204006089,809000063,090047000,003805600,000960010,380000706,640700902,000000000
009700508,100004760,730000002,300058400,000090000,006430001,800000014,012800005,907005800
000003065,001650000,050007009,000002300,230000018,005300000,400100070,000074600,820900000
000200000,320010000,500007260,803002100,650070089,001800405,089100004,000020058,000004000
080000093,020050041,000400500,308109000,010000050,000705104,003001000,870090010,960000020
000803006,100000080,060109403,000300920,200985004,049006000,502608040,030000005,900504000
000308002,006007000,798000030,572080000,010000050,000040297,080000465,000800900,900602000
060000100,000200007,907501000,009020300,301000708,008090600,000306805,700004000,006000030
000072030,200100000,009040201,008000040,100507006,050000800,903060500,000005003,060910000
060002030,800000700,000100402,510060093,000000000,970030025,609003000,003000009,080600010
280005170,105040009,700000050,000300001,000904000,500002000,060000002,800030907,073800015
300208040,020000000,000140307,000074600,030601080,007850000,601085000,000000060,050406001
000800907,502040800,000310000,080100500,200000004,007008030,000097000,009080302,804003000
000006801,024090000,500020000,030000000,250010093,000000040,000080004,000040270,607200000
000900800,200850600,000000013,046000051,001000300,730000960,160000000,003012008,002004000
000087004,006200008,790000006,520900000,001000400,000004025,600000057,400003600,800790000
007080020,130009700,000027000,700000045,301000809,690000007,000230000,006800013,040070500
041003060,020140000,009600030,402000070,100000008,070000209,030009400,000032050,060500720
007300000,104008000,060079400,000010300,370000052,009050000,002830060,000700108,000004700
500000800,028009470,039008000,800060000,000403000,000070004,000300650,016900280,002000003
000030040,000206050,007090280,002300700,300070009,008002300,021060500,050701000,090050000
084000600,300450007,000008002,106503070,000010000,050207401,200600000,400075006,001000980
560039004,000070009,000000230,050104300,001020500,002703040,026000000,700040000,900560027
763001002,040300600,080070100,005004007,010000080,900500400,008060040,007002050,600800729
007000002,100300090,000295400,000400150,400070006,052009000,001956000,030008001,600000200
010506300,000100400,407009150,624000500,000000000,005000963,048600209,003007000,001402030
069000000,320600489,000030000,003006108,600050002,807900600,000090000,716003095,000000810
070005400,000000807,600430050,000006080,560708019,080200000,020019005,806000000,007600040
608000325,002500400,450000000,000086000,010927080,000450000,000000076,005003800,761000503
400000701,020800900,000094050,000000038,100060009,870000000,050310000,004006090,709000005
200038000,034070009,000100200,009007548,300000007,487500300,001003000,700010950,000940001
005004806,006010003,000900040,004006000,602408901,000300500,020009000,500040200,703500400
400050806,050009000,700204030,008400000,002030900,000001600,090503008,000700060,805090007
100600308,025108000,070030000,040000059,000294000,980000040,000060030,000901860,807003001
000400810,100008057,000050030,254801700,000000000,003506124,010080000,340200008,072005000
000090102,030000806,600030007,000012608,000308000,807540000,400070009,301000060,506020000
600090108,014000000,000100200,089250006,020060080,500034910,003008000,000000370,902010005
400300501,000000420,000000009,100092647,000050000,879610005,300000000,092000000,706008003
700000602,200056000,009000040,060305718,000080000,897602030,070000100,000740003,903000007
000090030,034100500,000058002,010006020,047010960,060900070,100730000,003005190,090080000
000400650,040030700,000708200,470060000,018000470,000070038,009507000,004080020,081003000
800001500,063000090,004500000,705008160,010000050,089100702,000006300,030000820,008700005
014020060,006180000,800300002,080000500,400000003,005000090,100008005,000079400,020010870
040700103,120000076,000000005,004306000,008000500,000501700,800000000,270000058,409003020
300020800,020700010,090003600,002930060,003207500,050084100,009500040,030002050,006040008
010200007,620000080,058100000,000300060,100706005,040008000,000009510,060000078,700003020
007000500,100500049,040090000,006030018,000682000,980040200,000070080,260004001,003000600
002009008,105207009,009000000,030000206,210000095,908000040,000000400,400903501,600100900
000704820,002500070,400000050,020080917,300090008,987010030,090000004,060003700,045902000
000804109,000370250,009000004,000053700,030000080,005410000,800000500,093087000,504901000
400200060,000000908,000100070,060008040,084010790,020700080,040007000,506000000,030005002
800000006,000310089,000800235,007005090,004901600,060200100,132008000,470023000,500000003
040009008,150040000,009070000,210007060,063901870,070400013,000030400,000060085,700800030
010000035,004150078,000030100,302000580,700000009,068000304,007010000,120073400,680000050
007080000,000000080,250100069,370500000,061000590,000006034,780009025,020000000,000040600
003004000,407009306,590000000,000000108,051803940,702000000,000000061,804700509,000200700
203005004,000004800,090008500,030070015,600000009,720050040,001200090,007600000,900500403
803050000,205060700,009084000,000000308,060010020,504000000,000730100,008090504,000040807
003090000,020500380,070208400,502000104,000409000,407000603,001302070,038006040,000040200
057006830,038900000,600000007,000150000,021000580,000024000,100000008,000001350,093400620
960450070,000000000,400109230,120000090,000207000,080000025,075304001,000000000,090062043
000020000,306090010,908107000,204700500,500000003,003004706,000802605,030070809,000060000
045083002,003000080,709000000,900018003,010060090,300240001,000000105,090000800,500870940
000306200,030180600,600000000,000000917,025903460,497000000,000000003,009061020,002409000
000900000,035170090,000040132,417000000,008000500,000000814,872060000,050094320,000001000
000280100,100506000,506019000,000100540,003000800,045003000,000750309,000908006,007032000
874103000,000000000,009207001,600009704,300000005,908500002,200408500,000000000,000901426
000540000,000000708,069001040,020100300,007080900,008007020,030800570,406000000,000024000
200890005,000000000,470130000,080000507,305604108,701000030,000089076,000000000,800062004
000000001,007009050,000085479,602090007,001000900,400070602,764950000,090100300,500000000
021000005,006080470,080300000,907020006,000405000,800070201,000007010,014030900,600000520
000610820,000000000,560200037,640300005,030000090,800001043,350004086,000000000,017063000
400720900,002000005,070038000,004009050,010307080,090200100,000470060,200000300,003062008
000000341,000050800,009301000,000004763,403508102,972600000,000105400,008060000,521000000
063000000,210500690,705000000,000065002,000040000,900280000,000000104,031002065,000000980
000040027,142000300,000030500,021083000,006000800,000960430,004090000,005000976,890050000
030000050,000000308,709530000,070102500,010000080,003708010,000054106,406000000,090000070
020030006,000008270,000000104,800007600,003040800,009300005,608000000,051700000,400090050
400009300,000000067,000056009,009003070,305000904,080700500,800230000,750000000,002800003
004600000,050070008,708000150,002307004,030000080,600408200,067000401,500010090,000002800
035000000,020360000,006275001,001007903,200809005,507600400,600732500,000086090,000000230
009700030,100000000,400200506,020608047,010040060,840901020,607009003,000000009,090007200
901600405,060400000,000700160,295008040,100000008,040900721,056007000,000004050,809001604
010050000,600001500,000400180,009030810,801000207,032070400,024007000,005900001,000010070
000006008,800003024,203000600,000607980,007000400,089205000,002000705,460700001,900500000
070906000,004058000,060310050,200760500,040000060,007094003,090035070,000820400,000401030
507090002,120005780,400600003,059000000,200000007,000000840,700002008,065700094,900050601
015002403,000050098,070009005,452000000,000030000,000000576,700200050,520080000,803700910
006780000,340006000,007203600,900000780,010000060,064000002,008509400,000800057,000047200
000004002,100060080,050009300,825100069,000000000,460008235,003500020,090080001,600400000
090076800,000000097,307008200,500000080,001000900,080000004,004500709,750000000,003210040
006003200,100000000,050029000,810034600,502000804,004580012,000760080,000000001,009300700
000007900,061090500,000180000,100040090,023000850,090020003,000069000,005030120,007800000
000007100,000008090,097025060,140800035,300090006,670003014,060510870,020700000,001600000
006502009,000400520,000039800,528300700,017000950,004005231,003820000,082007000,700903600
060000030,130060009,000143200,507000000,040090060,000000407,009435000,300010042,080000050
800000090,500302060,470806200,000020004,040000020,600010000,001509086,060103002,080000001
300670940,090000076,000009000,050060203,000080000,708020010,000400000,530000020,024035009
080040900,093100000,400500100,730000068,600000004,840000097,008006003,000007650,006020080
001090704,005103000,600040120,806400000,000000000,000005801,067030005,000201900,502060300
700000020,236100008,580000030,000607203,300000006,604802000,060000087,800005962,070000001
020000401,004009700,090006005,070100860,000000000,086005020,800500040,007600300,903000070
000700905,006109000,700640020,068000000,204000607,000000810,070034009,000906300,903008000
020010009,010004580,000500007,000000201,072000950,804000000,700005000,083400060,600030010
001000086,000010095,067080104,000200000,025396870,000007000,302060510,510070000,790000600
060050000,390008700,008000050,200070900,036904870,009080002,070000300,002700098,000060020
010000900,300159070,500030040,000980400,600000009,007024000,090070003,030845002,002000050
025008006,300600052,008100000,001007030,500010004,030500100,000003400,140002009,800900270
000000080,210008009,008420160,009705000,300000007,000104900,036071500,700800032,050000000
740200001,003060000,600000240,050007004,210506098,800100050,068000005,000050400,500004027
700050940,004080000,059400080,206003004,300000006,400100305,060008230,000030600,073010008
070408010,000090408,008610007,004000031,000000000,680000500,300069800,709040000,040105060
020307094,040100000,008420000,070800005,053000480,400001020,000065900,000008040,960204030
000000007,006079028,009206000,003002100,060000030,001800500,000405200,450610900,600000000
100400000,030705080,080039104,008000092,003000500,790000300,802570060,050902040,000001005
107060020,009074000,280005000,430000060,000307000,090000014,000700058,000520900,060030201
090200006,120040090,050030000,002700600,300060004,009004300,000070010,040020063,900001080
062000008,405000000,000036100,006720050,007000400,020013900,003850000,000000507,900000310
920007000,015082090,600400300,080005000,001000500,000600080,007009003,060810750,000700014
020013050,305820001,000000320,600900000,009708400,000002003,034000000,500091804,070280030
030600805,245030000,000000010,000800061,000060000,950004000,090000000,000080536,307001080
150003260,043600000,200100003,400076091,000000000,960310005,500007002,000001740,074900016
007020400,020000005,350001008,903007000,000080000,000600102,800100069,400000070,001030800
000003800,204050000,080060310,000090506,020000080,706080000,042030090,000040702,001800000
000000072,200570090,008060005,002007068,500020003,860400700,400050200,070012004,920000000
007002000,200080007,000190340,090030008,000608000,700020050,025069000,600010005,000700100
000000046,000100750,700050203,039002004,004308600,600500390,803040009,021003000,960000000
806300900,002000000,400068203,020070109,500000008,904030020,305910007,000000400,001004302
000204010,050000400,409060000,020640008,300000002,500023060,000070609,003000070,010502000
020604970,100000050,000003240,200000830,030708020,058000007,013800000,060000005,097506010
032540100,000209000,800070000,410000009,070605080,600000052,000030004,000408000,004052610
000908061,100006790,609000000,007005040,500060003,040700800,000000609,052600004,890304000
340005020,800400000,000390146,592000000,100000005,000000271,436079000,000004009,020500064
070300009,004900000,830060000,100600200,008000900,003005007,000020091,000001300,700004080
000070100,400000052,050260000,700890060,300506009,090027005,000082030,670000001,003050000
049060000,000000000,306100405,901006008,000418000,700900501,507003906,000000000,000020370
000007503,000214070,009003000,002009700,530000018,001600200,000300400,020891000,607400000
000561080,000008400,607040005,100402608,006000300,809306002,400030806,002800000,030657000
008700001,100300080,097020000,009540600,040000090,006019500,000070930,030005007,900001800
040010008,000500040,080002071,000305009,300090007,900104000,470800090,060001000,800030020
003000080,100020009,009350200,004100570,030000090,076005100,007096300,300040007,010000400
000654300,100000020,069000047,010076000,000905000,000480010,340000180,020000009,006841000
090300800,030900000,000081209,100400097,000090000,780003006,804170000,000006080,003004010
005700401,100050090,070109050,000007069,000803000,950400000,060204030,040070008,701005600
801290000,000004007,060001003,000000296,040020070,692000000,400500080,200400000,000076402
